subnum,group,session,tod,block,trial,targ,foil,studytime,rt,order,resp,corr
222,A,9,1,5,10,1001111010000001110101110,1001111010000000110111110,1005,1861,0,<rshift>,1
222,A,9,1,5,11,0110111000001100011101000,0100111000101100011101000,1005,828,1,<lshift>,1
222,A,9,1,5,12,0100001011101111001110001,0100001011101101001111001,1006,2588,0,<lshift>,0
222,A,9,1,5,13,0100101110010101010101011,0100101100010101010101111,1005,916,0,<rshift>,1
222,A,9,1,5,14,1011000000101011010110101,1011000010001011010110101,1005,1124,1,<lshift>,1
222,A,9,1,5,15,0010101010000011010001111,0011101010000011000001111,1006,926,1,<lshift>,1
222,A,9,1,5,16,1101000101100100100111001,1001000101110100100111001,1005,2076,1,<rshift>,0
222,A,9,1,5,17,1001011010101100011000101,1000011010101100111000101,1006,724,1,<lshift>,1
222,A,9,1,5,18,1100011101011100001010101,1100111101011100001000101,1004,1316,0,<lshift>,0
222,A,9,1,5,19,1100011011010000101100001,1100010011010000101100101,1006,942,1,<lshift>,1
222,A,9,1,5,20,0100111001010111000011011,0100111001110101000011011,1005,948,0,<rshift>,1
222,A,9,1,5,21,0111000011011011000010100,0111000001011011000010110,1006,1485,0,<rshift>,1
222,A,9,1,5,22,1111100000100010011110101,1011100000100110011110101,1005,1022,1,<rshift>,0
222,A,9,1,5,23,1101001100010011100100011,1110001100010011100100011,1005,1019,1,<lshift>,1
222,A,9,1,5,24,0111011110100001010100001,0111001111100001010100001,1005,1262,0,<rshift>,1
222,A,9,1,5,25,1101111000001001101010000,1101011010001001101010000,1006,1357,1,<lshift>,1
222,A,9,1,5,26,1000010110011110001100001,1000010110011010001110001,1006,843,0,<rshift>,1
222,A,9,1,5,27,0110100110010000011111011,0010100110010000011111111,1005,1205,1,<lshift>,1
222,A,9,1,5,28,0110010000000111111101110,0010010000000111111111110,1006,1131,1,<lshift>,1
222,A,9,1,5,29,0000010001111011110110001,0000010001011011110110101,1006,796,0,<rshift>,1
222,A,9,1,5,30,0001011001101110001111001,0001111000101110001111001,1005,877,0,<rshift>,1
222,A,9,1,5,31,1001001100101100010001110,1001001100101100000011110,1006,1006,1,<lshift>,1
222,A,9,1,5,32,0111100000010010000011111,0101100000010011000011111,1006,838,1,<lshift>,1
222,A,9,1,5,33,0100010011010011011100101,0100010101010011011100101,1007,852,0,<rshift>,1
222,A,9,1,5,34,0101010010010110100100011,0101110010010010100100011,1006,1398,1,<lshift>,1
222,A,9,1,5,35,1000011111001100011010000,1100011111001100001010000,1005,957,1,<lshift>,1
2JT,A,1,2,7,1,1100100101011101010101000,1100100101010111010101000,1005,6320,0,<rshift>,1
2JT,A,1,2,7,2,1100011101001001110010110,1100011111000001110010110,1006,866,1,<lshift>,1
2JT,A,1,2,7,3,0100010010110001110011110,0100010010110001100011111,1005,917,0,<rshift>,1
2JT,A,1,2,7,4,0000010011110111100011101,0000010011110011100111101,1006,908,0,<rshift>,1
2JT,A,1,2,7,5,0011001110011000101011001,0011011010011000101011001,1005,1773,0,<rshift>,1
2JT,A,1,2,7,6,1001111010001101000011101,1001101010101101000011101,1006,1811,1,<lshift>,1
2JT,A,1,2,7,7,0100110001001101001100011,0100110001100101001100011,1006,1052,1,<lshift>,1
2JT,A,1,2,7,8,0101100010101101000011011,0101101010001101000011011,1005,829,1,<lshift>,1
2JT,A,1,2,7,9,0101111101000001010111001,0101111101000100010111001,1005,2004,1,<lshift>,1
2JT,A,1,2,7,10,1011101000101010100100011,1011101010101010100100001,1006,1661,1,<lshift>,1
2JT,A,1,2,7,11,0100101011001101101010010,0100101011000101101011010,1006,916,1,<lshift>,1
2JT,A,1,2,7,12,0000011111101011101101000,0000010111101011101101100,1005,1084,1,<lshift>,1
2JT,A,1,2,7,13,0010100100011011111001110,0010100110011010111001110,1006,986,0,<rshift>,1
2JT,A,1,2,7,14,0010101010010011011001100,0000111010010011011001100,1006,910,1,<lshift>,1
2JT,A,1,2,7,15,0011101011110101000101001,0011101111110100000101001,1005,891,0,<rshift>,1
2JT,A,1,2,7,16,1010011110101010100010100,1011011110101010000010100,1005,861,0,<rshift>,1
2JT,A,1,2,7,17,1111011100001100100010101,1111011000001100110010101,1005,843,0,<rshift>,1
2JT,A,1,2,7,18,1001110001000100111011110,1001110001001100101011110,1005,2301,0,<rshift>,1
2JT,A,1,2,7,19,0011011001100100010111001,0011101001100100010111001,1006,2133,1,<rshift>,0
2JT,A,1,2,7,20,0001101010000101101001110,0000101011000101101001110,1006,2557,1,<lshift>,1
2JT,A,1,2,7,21,0000011110100001101110101,0000011110100000101111101,1006,1820,0,<rshift>,1
2JT,A,1,2,7,22,1100101110110001001111000,1110100110110001001111000,1006,2539,1,<lshift>,1
2JT,A,1,2,7,23,0110110101010011000011011,0110110101010011001011010,1005,3996,1,<lshift>,1
2JT,A,1,2,7,24,0011000011110101001001011,0011000011110101100001011,1005,1038,1,<lshift>,1
2JT,A,1,2,7,25,0110011000101001000111111,1010011000101001000111111,1005,1676,0,<rshift>,1
2JT,A,1,2,7,26,0000001111110010111011010,0000001111110100111011010,1005,1035,1,<rshift>,0
2JT,A,1,2,7,27,1101100110101001101000001,1111100110101000101000001,1006,1022,0,<rshift>,1
2JT,A,1,2,7,28,0000001101110111010100001,0000001101110111010101000,1005,779,1,<rshift>,0
2JT,A,1,2,7,29,1010000011101000010111011,1010001011101000010111001,1006,934,1,<rshift>,0
2JT,A,1,2,7,30,1011110001000101110100001,1011110001000001110100011,1006,1270,1,<lshift>,1
2JT,A,1,2,7,31,1000101001000111110100110,1100101000000111110100110,1006,1092,0,<rshift>,1
2JT,A,1,2,7,32,0101100111010010100101110,1101100111010010100100110,1005,1518,1,<lshift>,1
2JT,A,1,2,7,33,0001111001001001011110000,0001111001000101011110000,1006,1068,0,<rshift>,1
2JT,A,1,2,7,34,0111010111100010101000011,0111110111100010001000011,1005,828,0,<rshift>,1
2JT,A,1,2,7,35,0110010011100110110101001,0110011011100110010101001,1005,1427,1,<lshift>,1
2JT,A,2,3,6,1,1110010001001101101110000,1010010001001101101110001,1006,1310,1,<lshift>,1
2JT,A,2,3,6,2,0110000011011011010111100,0110000111011011010011100,1005,1834,1,<lshift>,1
2JT,A,2,3,6,3,1001100011011001010101011,1001100011011001110001011,1006,1268,0,<rshift>,1
2JT,A,2,3,6,4,1011100101110110010100100,1010100101110110110100100,1006,1203,1,<lshift>,1
2JT,A,2,3,6,5,1101100110100001011011000,1101000110101001011011000,1005,771,1,<lshift>,1
2JT,A,2,3,6,6,0111010001011001000011111,0011010101011001000011111,1004,2260,0,<rshift>,1
2JT,A,2,3,6,7,1100000000101001111001110,1100000100101001110001110,1006,821,1,<lshift>,1
2JT,A,2,3,6,8,1000000001111100110101101,1000000001111000110111101,1006,822,1,<lshift>,1
2JT,A,2,3,6,9,0111101100001010000001110,0101111100001010000001110,1006,1980,1,<lshift>,1
2JT,A,2,3,6,10,1101110101010101100100100,1101100101010101110100100,1005,756,0,<lshift>,0
2JT,A,2,3,6,11,1110011010010000111010011,1110011010110000111010010,1006,1452,1,<rshift>,0
2JT,A,2,3,6,12,1110100010001100101010111,1111100010001100001010111,1005,901,1,<lshift>,1
2JT,A,2,3,6,13,0111110101100011001000011,0011110101100011101000011,1005,1427,0,<rshift>,1
2JT,A,2,3,6,14,1110001010111010010110010,1100001010111011010110010,1004,1588,0,<rshift>,1
2JT,A,2,3,6,15,1110010011101001000100100,1110010111101001000100000,1006,853,0,<rshift>,1
2JT,A,2,3,6,16,1101011010011100100000010,1111011010011100000000010,1005,932,0,<rshift>,1
2JT,A,2,3,6,17,1011100101101011010000001,1011100101101010010010001,1006,1871,1,<rshift>,0
2JT,A,2,3,6,18,1000011011101010010111010,1000001011101010010111110,1005,738,0,<rshift>,1
2JT,A,2,3,6,19,1010000110000010111110010,1110000110000010111010010,1005,773,1,<lshift>,1
2JT,A,2,3,6,20,1000001010101110011010010,1000101010101110001010010,1006,893,1,<lshift>,1
2JT,A,2,3,6,21,0111001011111000100101000,0111001011111100100100000,1006,693,0,<rshift>,1
2JT,A,2,3,6,22,0010011100011100101100101,0110011100011100101000101,1005,1140,0,<rshift>,1
2JT,A,2,3,6,23,0110110100100010110101100,0110110100000010110101110,1005,1221,1,<lshift>,1
2JT,A,2,3,6,24,1001110011101000100101011,1001110011101001100101001,1005,1828,1,<rshift>,0
2JT,A,2,3,6,25,0100001111110010010001101,0101001111110010000001101,1006,1213,0,<lshift>,0
2JT,A,2,3,6,26,0101101000111101100001000,1101101000111100100001000,1006,983,0,<rshift>,1
2JT,A,2,3,6,27,1000000111110000100011110,1000000111110001100001110,1006,660,1,<rshift>,0
2JT,A,2,3,6,28,1000010000111110101100100,1000011000111110001100100,1006,862,0,<rshift>,1
2JT,A,2,3,6,29,0001100110101100010110101,0001100110100110010110101,1006,766,1,<lshift>,1
2JT,A,2,3,6,30,0001000001111011010010110,0001000001111011010110010,1006,931,0,<rshift>,1
2JT,A,2,3,6,31,0100000001111011011001100,0101000001011011011001100,1006,1135,1,<lshift>,1
2JT,A,2,3,6,32,0111100110001001101101001,0111100110011001101100001,1005,885,0,<rshift>,1
2JT,A,2,3,6,33,1011001110110100010110001,1011001110110100010010101,1005,795,0,<rshift>,1
2JT,A,2,3,6,34,1110011110000010100000101,1110001110000010110000101,1005,830,0,<rshift>,1
2JT,A,2,3,6,35,1100111000110100100110100,1100111100110100000110100,1006,1574,1,<lshift>,1
2JT,A,3,4,3,1,0000110001110110001011100,0000110011110110001010100,1006,1983,1,<lshift>,1
2JT,A,3,4,3,2,0000110111011011101000100,0000110111011001101010100,1006,1419,0,<lshift>,0
2JT,A,3,4,3,3,1100010010101011101111000,1100110010101011101011000,1005,1252,0,<lshift>,0
2JT,A,3,4,3,4,0000010111110001000011011,0000011111110001000011001,1005,844,1,<lshift>,1
2JT,A,3,4,3,5,1110000110010111100000001,1010000110010111110000001,1006,926,1,<lshift>,1
2JT,A,3,4,3,6,1101000010101101100011011,0101000010101101100011111,1005,1723,0,<rshift>,1
2JT,A,3,4,3,7,0000110001110110010000111,0000110011110110010000110,1006,950,0,<rshift>,1
2JT,A,3,4,3,8,0000101010110001110001011,0000101010100011110001011,1006,1516,1,<lshift>,1
2JT,A,3,4,3,9,0101110010110011000010001,0111110010110010000010001,1006,1334,0,<rshift>,1
2JT,A,3,4,3,10,1111001000101100100000110,1101001001101100100000110,1006,884,0,<rshift>,1
2JT,A,3,4,3,11,1111001100110010100000011,1111001101100010100000011,1006,820,1,<lshift>,1
2JT,A,3,4,3,12,0010010011111011110011000,0010001011111011110011000,1005,1110,1,<rshift>,0
2JT,A,3,4,3,13,0110010000010111100111101,0110010000011111000111101,1006,1162,0,<rshift>,1
2JT,A,3,4,3,14,0001101110100110110011000,1001100110100110110011000,1004,1061,1,<lshift>,1
2JT,A,3,4,3,15,0111010011011011010000100,0111110001011011010000100,1006,879,1,<lshift>,1
2JT,A,3,4,3,16,1100001101110000101001010,1100001001110000101011010,1006,852,0,<rshift>,1
2JT,A,3,4,3,17,0011001110101100111010100,0011001110101110101010100,1005,604,0,<rshift>,1
2JT,A,3,4,3,18,1000101011101100011001100,1000110011101100011001100,1006,733,0,<lshift>,0
2JT,A,3,4,3,19,1100011011000101000011100,0100011111000101000011100,1006,709,1,<lshift>,1
2JT,A,3,4,3,20,1111111001100000001001101,1111011001100000011001101,1005,789,0,<rshift>,1
2JT,A,3,4,3,21,0001000101110111001110011,0101000001110111001110011,1005,795,0,<lshift>,0
2JT,A,3,4,3,22,0011110000000111111110010,0011110001000111111100010,1005,797,1,<rshift>,0
2JT,A,3,4,3,23,1010001000100000011111011,1010000000100001011111011,1006,613,1,<lshift>,1
2JT,A,3,4,3,24,1100011010010111100001100,0100111010010111100001100,1006,828,0,<rshift>,1
2JT,A,3,4,3,25,0010000101101110101111100,0010000101101110111101100,1005,1004,1,<rshift>,0
2JT,A,3,4,3,26,1001011001011100010001111,1011011001011100010001011,1005,789,0,<lshift>,0
2JT,A,3,4,3,27,1011010001001000111110000,1011010100001000111110000,1006,268,0,<rshift>,1
2JT,A,3,4,3,28,0000111011000011110011011,0000111011001011110001011,1005,1277,1,<lshift>,1
2JT,A,3,4,3,29,0110111011100010010010010,0010111111100010010010010,1006,709,0,<lshift>,0
2JT,A,3,4,3,30,1110001011111010100000000,1100001011111010100100000,1006,1534,1,<lshift>,1
2JT,A,3,4,3,31,1011101001001010001110010,1010101001001010011110010,1006,2020,0,<rshift>,1
2JT,A,3,4,3,32,1001100010110100001000111,1101100010110100000000111,1006,877,1,<lshift>,1
2JT,A,3,4,3,33,0110001001010101101101000,0110001001000101111101000,1006,854,0,<rshift>,1
2JT,A,3,4,3,34,0111110010101101001001100,0111110010101100001001110,1005,1828,0,<lshift>,0
2JT,A,3,4,3,35,0001010010011100111101011,0001010010011100111001111,1005,709,1,<lshift>,1
2JT,A,4,1,6,1,1110110010010000101010001,1110100010110000101010001,1006,721,1,<lshift>,1
2JT,A,4,1,6,2,0011100111001100100101011,0001110111001100100101011,1005,674,1,<rshift>,0
2JT,A,4,1,6,3,0001110011011011000010111,0001110011011010010010111,1005,284,1,<lshift>,1
2JT,A,4,1,6,4,0011010100111100101000010,0011010100111101001000010,1006,1133,1,<lshift>,1
2JT,A,4,1,6,5,1000011111001000101101001,1000010111001000101101011,1005,767,0,<rshift>,1
2JT,A,4,1,6,6,1111100111000011000001000,1011101111000011000001000,1006,1053,1,<lshift>,1
2JT,A,4,1,6,7,0010010001101100101001011,0010010001001100111001011,1006,1293,0,<lshift>,0
2JT,A,4,1,6,8,0000100000011101111100110,0100100000011101111100100,1006,1099,1,<lshift>,1
2JT,A,4,1,6,9,1000011110010011001101001,1000011110010001001111001,1005,1102,1,<rshift>,0
2JT,A,4,1,6,10,0110011110001100011110000,0110011110001100010110100,1006,1717,1,<rshift>,0
2JT,A,4,1,6,11,1111001001110000100011101,1111000011110000100011101,1005,668,1,<lshift>,1
2JT,A,4,1,6,12,0100111110111000110101000,0100111110111000110001100,1005,668,0,<lshift>,0
2JT,A,4,1,6,13,1111000011010100000100111,1111001011010100000100011,1006,917,1,<rshift>,0
2JT,A,4,1,6,14,1011100101100000100111001,1010100101101000100111001,1005,877,1,<lshift>,1
2JT,A,4,1,6,15,0001010111101011010010000,1001010111100011010010000,1006,885,1,<lshift>,1
2JT,A,4,1,6,16,1101010011111000010100011,1101000111111000010100011,1005,981,0,<rshift>,1
2JT,A,4,1,6,17,1110101111101000100100100,1111101111101000100000100,1005,1402,0,<rshift>,1
2JT,A,4,1,6,18,1000101001010000101100111,1000100101010000101100111,1006,822,0,<rshift>,1
2JT,A,4,1,6,19,0100111101011001010010101,0110101101011001010010101,1005,1072,0,<lshift>,0
2JT,A,4,1,6,20,1100100010110010011011000,1100100011100010011011000,1006,574,1,<lshift>,1
2JT,A,4,1,6,21,1000100001011010010011111,1000100001011110000011111,1006,701,0,<rshift>,1
2JT,A,4,1,6,22,0010110111101000100100110,0010100111101000101100110,1006,699,0,<lshift>,0
2JT,A,4,1,6,23,1111001010111101000000110,0111001010111101000010110,1005,668,1,<rshift>,0
2JT,A,4,1,6,24,1000110100011001010110001,1000110101011001010010001,1006,1006,0,<rshift>,1
2JT,A,4,1,6,25,0001110111000010011001110,0001110111000011011000110,1004,732,0,<lshift>,0
2JT,A,4,1,6,26,0011101011110000011011000,0011101011110010011001000,1006,854,1,<rshift>,0
2JT,A,4,1,6,27,1010101000111011101000010,1010101000111010101000011,1006,453,1,<lshift>,1
2JT,A,4,1,6,28,0001111011000010001111010,0010111011000010001111010,1006,1252,0,<rshift>,1
2JT,A,4,1,6,29,0011001100001111001100100,0011001110001011001100100,1006,1231,1,<lshift>,1
2JT,A,4,1,6,30,1110011101101011010001000,1100011101101011010011000,1005,1061,1,<lshift>,1
2JT,A,4,1,6,31,0010111101000101110111000,0000111101001101110111000,1005,1435,0,<rshift>,1
2JT,A,4,1,6,32,1001100100001001011001111,1001000100101001011001111,1005,2029,1,<lshift>,1
2JT,A,4,1,6,33,0000001110111011011010001,0000001010111111011010001,1006,1789,1,<lshift>,1
2JT,A,4,1,6,34,1001111010100100001010011,1001011010100100001011011,1005,1900,0,<rshift>,1
2JT,A,4,1,6,35,0000011111001010001011011,0001010111001010001011011,1006,1334,1,<rshift>,0
2JT,A,5,2,7,1,1011011100100000010001011,1011011101000000010001011,1006,936,0,<rshift>,1
2JT,A,5,2,7,2,0010100000110001110111101,0010001000110001110111101,1006,716,1,<lshift>,1
2JT,A,5,2,7,3,0011100011100000101010110,0010100011100000111010110,1005,885,0,<rshift>,1
2JT,A,5,2,7,4,0011110001000010011011100,0011110011000000011011100,1006,925,0,<rshift>,1
2JT,A,5,2,7,5,1100010010010110011010101,0100110010010110011010101,1006,773,0,<lshift>,0
2JT,A,5,2,7,6,1101101001000011001010001,1100101001010011001010001,1006,797,0,<rshift>,1
2JT,A,5,2,7,7,0101001010111001100011110,0101001010111001101011010,1004,805,0,<rshift>,1
2JT,A,5,2,7,8,0000011011111001110001011,0000011011110001110001111,1005,756,0,<rshift>,1
2JT,A,5,2,7,9,1010001100001110101011101,1010001100101110101010101,1005,820,0,<rshift>,1
2JT,A,5,2,7,10,1101010110111010010101000,1101010110101010110101000,1005,627,1,<rshift>,0
2JT,A,5,2,7,11,1110000101000110011110011,1100000101010110011110011,1005,644,0,<rshift>,1
2JT,A,5,2,7,12,0001100110010111110101001,0001101110010111110100001,1005,1260,1,<lshift>,1
2JT,A,5,2,7,13,0101100100011010011001010,0101100100011010011010010,1006,2125,1,<rshift>,0
2JT,A,5,2,7,14,1110010101110011001000011,0110110101110011001000011,1005,1893,1,<rshift>,0
2JT,A,5,2,7,15,1110000101000101010101011,1110001101000101000101011,1006,572,0,<rshift>,1
2JT,A,5,2,7,16,0011011111000110011001001,0011011111001110001001001,1005,771,0,<lshift>,0
2JT,A,5,2,7,17,1000110010100101011110001,1000110010100101011101001,1006,781,1,<lshift>,1
2JT,A,5,2,7,18,1101101011011001000010011,1111001011011001000010011,1005,717,0,<rshift>,1
2JT,A,5,2,7,19,0110110011100011100000110,0010110011110011100000110,1006,900,0,<rshift>,1
2JT,A,5,2,7,20,1011001000110110001100100,1011001100010110001100100,1006,758,0,<rshift>,1
2JT,A,5,2,7,21,0100001100110101110011011,0100001110110101110011001,1005,860,1,<lshift>,1
2JT,A,5,2,7,22,0001011011001101110000010,0000011011001101110000011,1006,597,1,<lshift>,1
2JT,A,5,2,7,23,1101010100001011100011011,1101010100001011000011111,1004,2211,0,<rshift>,1
2JT,A,5,2,7,24,0100011101011101101010001,0100011111011101101010000,1005,1019,0,<rshift>,1
2JT,A,5,2,7,25,0011011101100101000101000,0011011101110101000100000,1005,518,1,<rshift>,0
2JT,A,5,2,7,26,1000001011000111000011101,1000001011001111000010101,1006,1166,1,<lshift>,1
2JT,A,5,2,7,27,0011001000100101011111110,0011001001100101011101110,1005,1188,0,<lshift>,0
2JT,A,5,2,7,28,0001111101100001001001110,0001111101000011001001110,1006,580,1,<lshift>,1
2JT,A,5,2,7,29,0101000101111010011010011,1101000101111010011010001,1006,733,0,<rshift>,1
2JT,A,5,2,7,30,0010101001001111100100010,1010001001001111100100010,1006,764,0,<rshift>,1
2JT,A,5,2,7,31,1011101100001110000011100,1011001100001110010011100,1006,1678,0,<rshift>,1
2JT,A,5,2,7,32,1011011001011011100101000,1011011001001011100101010,1005,998,0,<rshift>,1
2JT,A,5,2,7,33,1011001110101010111001000,1111001110101010110001000,1005,717,0,<rshift>,1
2JT,A,5,2,7,34,1111110000110001110001001,1111110000110001110101000,1005,955,0,<lshift>,0
2JT,A,5,2,7,35,0110000011000111101010011,0110000011010111101010010,1006,750,1,<lshift>,1
2JT,A,6,3,5,1,0100110010110111010000111,0100110010110111010001011,1006,1277,0,<lshift>,0
2JT,A,6,3,5,2,1001111100011010011010010,1001111101001010011010010,1005,1105,0,<rshift>,1
2JT,A,6,3,5,3,1010101000100101000101110,1011101000100101000101010,1005,1812,0,<rshift>,1
2JT,A,6,3,5,4,1111000111101000001000010,1011000111101100001000010,1007,924,0,<rshift>,1
2JT,A,6,3,5,5,0011010001101011010101001,0011010001101011010101100,1005,1571,1,<rshift>,0
2JT,A,6,3,5,6,0001111110100000111001000,0001101110100010111001000,1006,1533,1,<rshift>,0
2JT,A,6,3,5,7,0111010010100111101000101,0101010010100111101100101,1005,636,0,<lshift>,0
2JT,A,6,3,5,8,0000100011100101001011110,0010100011100101001001110,1006,916,0,<rshift>,1
