"Time","Temp","ECG Qual","Belt Qual","EDR Qual","Imp Qual","PWI Conf","ECG HR","EDR BR","Belt BR","Imp BR","HR consist","BR consist","Core Serial","CoreTemp","Vbat","Body Pos","Motion","SpO2","Nonin HR","HFS 1","HFS 2","HFS Therm"
18,25.9,61,100,100,-1,86,128.8,6,6,-1,74,90,0,0,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
23,25.9,61,100,100,-1,86,162.1,6,6,-1,74,90,0,0,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
28,25.9,61,100,100,-1,86,147.1,6,6,-1,74,90,0,0,467," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
33,26,93,100,100,-1,79,186.1,20,10,-1,46,90,66,0,468," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
38,26,93,100,100,-1,79,175.6,20,10,-1,46,90,66,0,468," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
43,26,93,100,100,-1,79,158.3,20,10,-1,46,90,66,0,468," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
48,26.1,93,90,100,-1,76,188.8,35,15,-1,62,81,66,37.01,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
53,26.1,93,90,100,-1,76,166.9,35,15,-1,62,81,66,37.01,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
58,26.1,93,90,100,-1,76,104.8,35,15,-1,62,81,66,37.01,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
63,26.3,83,94,100,-1,79,105.6,45,22.9,-1,65,84,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
68,26.3,83,94,100,-1,79,76.3,45,22.9,-1,65,84,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
73,26.3,83,94,100,-1,79,86.4,45,22.9,-1,65,84,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
78,26.3,78,96,100,-1,82,105.7,46.8,22.3,-1,72,86,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
83,26.3,78,96,100,-1,82,156.4,46.8,22.3,-1,72,86,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
88,26.3,78,96,100,-1,82,167.5,46.8,22.3,-1,72,86,66,37,467," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
93,26.4,87,96,100,-1,80,195.2,47.7,21.3,-1,62,86,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
98,26.4,87,96,100,-1,80,158.3,47.7,21.3,-1,62,86,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
103,26.4,87,96,100,-1,80,172.1,47.7,21.3,-1,62,86,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
108,26.4,95,100,100,-1,81,186.5,49.7,21.7,-1,54,90,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
113,26.4,95,100,100,-1,81,127.8,49.7,21.7,-1,54,90,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
118,26.4,95,100,100,-1,81,137.8,49.7,21.7,-1,54,90,66,37,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
123,26.5,93,82,100,-1,72,122.8,50.7,18.5,-1,66,73,66,37,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
128,26.5,93,82,100,-1,72,150.9,50.7,18.5,-1,66,73,66,37,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
133,26.5,93,82,100,-1,72,91.8,50.7,18.5,-1,66,73,66,37,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
138,26.6,86,69,81,-1,64,165.1,52.5,17,-1,69,62,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
143,26.6,86,69,81,-1,64,127.3,52.5,17,-1,69,62,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
148,26.6,86,69,81,-1,64,172.7,52.5,17,-1,69,62,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
153,26.7,86,53,100,-1,57,161.9,49.2,22.9,-1,64,47,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
158,26.7,86,53,100,-1,57,176.5,49.2,22.9,-1,64,47,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
163,26.7,86,53,100,-1,57,164,49.2,22.9,-1,64,47,66,36.99,466," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
168,26.7,83,51,100,-1,51,160.5,47.7,26.3,-1,59,45,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
173,26.7,83,51,100,-1,51,157.7,47.7,26.3,-1,59,45,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
178,26.7,83,51,100,-1,51,178.7,47.7,26.3,-1,59,45,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
183,26.8,97,74,100,-1,65,165.6,51.6,27.9,-1,65,66,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
188,26.8,97,74,100,-1,65,122.3,51.6,27.9,-1,65,66,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
193,26.8,97,74,100,-1,65,103.5,51.6,27.9,-1,65,66,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
198,26.9,80,78,100,-1,68,120.8,50.3,29.6,-1,65,70,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
203,26.9,80,78,100,-1,68,82.3,50.3,29.6,-1,65,70,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
208,26.9,80,78,100,-1,68,96,50.3,29.6,-1,65,70,66,36.99,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
213,27,71,87,100,-1,77,93.2,42.4,24,-1,74,78,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
218,27,71,87,100,-1,77,89.3,42.4,24,-1,74,78,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
223,27,71,87,100,-1,77,99,42.4,24,-1,74,78,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
228,27,80,96,100,-1,84,123.7,34.1,20.6,-1,80,86,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
233,27,80,96,100,-1,84,179,34.1,20.6,-1,80,86,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
238,27,80,96,100,-1,84,154.3,34.1,20.6,-1,80,86,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
243,27,80,100,100,-1,83,129.5,35.8,20.2,-1,65,90,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
248,27,80,100,100,-1,83,142.4,35.8,20.2,-1,65,90,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
253,27,80,100,100,-1,83,131.1,35.8,20.2,-1,65,90,66,36.98,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
258,27.1,85,98,100,-1,81,141.8,39,23.4,-1,60,88,66,36.98,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
263,27.1,85,98,100,-1,81,159.5,39,23.4,-1,60,88,66,36.98,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
268,27.1,85,98,100,-1,81,186.4,39,23.4,-1,60,88,66,36.98,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
273,27.1,100,96,100,-1,80,159.5,49.4,26,-1,65,86,66,0,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
278,27.1,100,96,100,-1,80,89.8,49.4,26,-1,65,86,66,0,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
283,27.1,100,96,100,-1,80,113.1,49.4,26,-1,65,86,66,0,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
288,27.3,85,92,100,-1,78,94.7,48.2,26.3,-1,67,82,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
293,27.3,85,92,100,-1,78,115.9,48.2,26.3,-1,67,82,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
298,27.3,85,92,100,-1,78,127.8,48.2,26.3,-1,67,82,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
303,27.3,78,88,100,-1,77,129.1,41.2,25.4,-1,73,79,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
308,27.3,78,88,100,-1,77,172.8,41.2,25.4,-1,73,79,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
313,27.3,78,88,100,-1,77,116.1,41.2,25.4,-1,73,79,66,36.97,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
318,27.4,91,92,100,-1,78,126,43.2,22,-1,69,82,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
323,27.4,91,92,100,-1,78,91.8,43.2,22,-1,69,82,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
328,27.4,91,92,100,-1,78,81.6,43.2,22,-1,69,82,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
333,27.5,75,91,100,-1,78,114.7,35.5,21.9,-1,69,81,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
338,27.5,75,91,100,-1,78,115.1,35.5,21.9,-1,69,81,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
343,27.5,75,91,100,-1,78,149.7,35.5,21.9,-1,69,81,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
348,27.5,82,100,100,-1,86,150.5,42,19.4,-1,75,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
353,27.5,82,100,100,-1,86,76.6,42,19.4,-1,75,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
358,27.5,82,100,100,-1,86,105.4,42,19.4,-1,75,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
363,27.6,81,100,100,-1,84,171,43.6,17.2,-1,66,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
368,27.6,81,100,100,-1,84,143.7,43.6,17.2,-1,66,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
373,27.6,81,100,100,-1,84,195.9,43.6,17.2,-1,66,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
378,27.6,100,100,100,-1,83,153.4,46,16.6,-1,65,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
383,27.6,100,100,100,-1,83,128.7,46,16.6,-1,65,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
388,27.6,100,100,100,-1,83,145.1,46,16.6,-1,65,90,66,36.96,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
393,27.7,86,100,92,-1,82,173,51,17.7,-1,58,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
398,27.7,86,100,92,-1,82,173.4,51,17.7,-1,58,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
403,27.7,86,100,92,-1,82,149.9,51,17.7,-1,58,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
408,27.7,95,100,100,-1,83,161.2,53.6,18,-1,63,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
413,27.7,95,100,100,-1,83,184.2,53.6,18,-1,63,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
418,27.7,95,100,100,-1,83,136.2,53.6,18,-1,63,90,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
423,27.8,100,100,100,-1,83,180.4,56.8,20.5,-1,64,90,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
428,27.8,100,100,100,-1,83,135.9,56.8,20.5,-1,64,90,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
433,27.8,100,100,100,-1,83,140,56.8,20.5,-1,64,90,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
438,27.8,87,96,100,-1,80,144.7,55.6,19.3,-1,63,86,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
443,27.8,87,96,100,-1,80,148.3,55.6,19.3,-1,63,86,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
448,27.8,87,96,100,-1,80,150.4,55.6,19.3,-1,63,86,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
453,27.8,92,75,100,-1,72,155.8,59.4,18.9,-1,66,67,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
458,27.8,92,75,100,-1,72,137,59.4,18.9,-1,66,67,66,36.96,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
463,27.9,77,76,100,-1,67,88.2,51.5,20.8,-1,64,68,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
468,27.9,77,76,100,-1,67,111.1,51.5,20.8,-1,64,68,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
473,27.9,77,76,100,-1,67,92.4,51.5,20.8,-1,64,68,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
478,27.9,77,76,100,-1,67,178,51.5,20.8,-1,64,68,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
483,28,91,75,100,-1,68,160.1,49.8,22.3,-1,71,67,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
488,28,91,75,100,-1,68,102,49.8,22.3,-1,71,67,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
493,28,91,75,100,-1,68,91.2,49.8,22.3,-1,71,67,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
498,28,83,82,100,-1,72,118.3,45.9,22.9,-1,71,73,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
503,28,83,82,100,-1,72,98.2,45.9,22.9,-1,71,73,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
508,28,83,82,100,-1,72,81.6,45.9,22.9,-1,71,73,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
513,28.1,74,96,100,-1,82,136.2,39.3,22.4,-1,73,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
518,28.1,74,96,100,-1,82,115.4,39.3,22.4,-1,73,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
523,28.1,74,96,100,-1,82,156.8,39.3,22.4,-1,73,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
528,28.1,89,96,100,-1,81,146,45.7,20.5,-1,69,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
533,28.1,89,96,100,-1,81,169.6,45.7,20.5,-1,69,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
538,28.1,89,96,100,-1,81,106.6,45.7,20.5,-1,69,86,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
543,28.1,88,95,100,-1,80,99,44.8,19.6,-1,67,85,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
548,28.1,88,95,100,-1,80,90.7,44.8,19.6,-1,67,85,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
553,28.1,88,95,100,-1,80,135,44.8,19.6,-1,67,85,66,36.95,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
558,28.2,80,100,100,-1,84,167.3,44.6,20.1,-1,66,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
563,28.2,80,100,100,-1,84,160.8,44.6,20.1,-1,66,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
568,28.2,80,100,100,-1,84,177.1,44.6,20.1,-1,66,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
573,28.3,92,100,100,-1,82,221,51.8,19.3,-1,60,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
578,28.3,92,100,100,-1,82,192.9,51.8,19.3,-1,60,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
583,28.3,92,100,100,-1,82,167.5,51.8,19.3,-1,60,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
588,28.3,100,100,100,-1,83,157,52,20.9,-1,64,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
593,28.3,100,100,100,-1,83,154.8,52,20.9,-1,64,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
598,28.3,100,100,100,-1,83,183.3,52,20.9,-1,64,90,66,36.95,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
603,28.3,91,85,100,-1,74,189.2,54,23.7,-1,66,76,66,36.94,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
608,28.3,91,85,100,-1,74,121.5,54,23.7,-1,66,76,66,36.94,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
613,28.3,91,85,100,-1,74,168.5,54,23.7,-1,66,76,66,36.94,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
618,28.4,86,91,100,-1,75,164.7,57.9,23,-1,59,81,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
623,28.4,86,91,100,-1,75,193.9,57.9,23,-1,59,81,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
628,28.4,86,91,100,-1,75,170.6,57.9,23,-1,59,81,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
633,28.4,95,87,100,-1,73,142.7,58.8,26,-1,59,78,66,0,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
638,28.4,95,87,100,-1,73,118.4,58.8,26,-1,59,78,66,0,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
643,28.4,95,87,100,-1,73,179.2,58.8,26,-1,59,78,66,0,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
648,28.5,92,89,100,-1,75,132.6,57.3,26.2,-1,62,80,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
653,28.5,92,89,100,-1,75,134.5,57.3,26.2,-1,62,80,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
658,28.5,92,89,100,-1,75,170.6,57.3,26.2,-1,62,80,66,36.94,465," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
663,28.5,81,93,100,-1,76,174.2,58.9,26.5,-1,58,83,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
668,28.5,81,93,100,-1,76,194.9,58.9,26.5,-1,58,83,66,36.94,465," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
673,28.5,81,93,100,-1,76,190.5,58.9,26.5,-1,58,83,66,36.94,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
678,28.5,100,89,100,-1,75,160,62.4,28.1,-1,62,80,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
683,28.5,100,89,100,-1,75,185,62.4,28.1,-1,62,80,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
688,28.6,97,89,100,-1,76,202.6,61,27.6,-1,64,80,66,36.94,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
693,28.6,97,89,100,-1,76,160,61,27.6,-1,64,80,66,36.94,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
698,28.6,97,89,100,-1,76,119.2,61,27.6,-1,64,80,66,36.94,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
703,28.6,97,89,100,-1,76,172,61,27.6,-1,64,80,66,36.94,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
708,28.8,90,86,100,-1,72,118.1,57,28.9,-1,58,77,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
713,28.8,90,86,100,-1,72,143.5,57,28.9,-1,58,77,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
718,28.8,90,86,100,-1,72,93.6,57,28.9,-1,58,77,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
723,28.8,87,93,100,-1,80,89.7,48.3,26.4,-1,72,83,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
728,28.8,87,93,100,-1,80,87.7,48.3,26.4,-1,72,83,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
733,28.8,87,93,100,-1,80,92.6,48.3,26.4,-1,72,83,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
738,28.8,100,88,100,-1,82,90.6,36,22.9,-1,93,79,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
743,28.8,100,88,100,-1,82,91.3,36,22.9,-1,93,79,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
748,28.8,100,88,100,-1,82,89.2,36,22.9,-1,93,79,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
753,28.8,92,84,100,-1,80,97.2,27,20.6,-1,95,75,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
758,28.8,92,84,100,-1,80,94.2,27,20.6,-1,95,75,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
763,28.8,92,84,100,-1,80,92.1,27,20.6,-1,95,75,66,36.93,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
768,28.9,100,85,87,-1,81,84.1,25.8,19.8,-1,96,76,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
773,28.9,100,85,87,-1,81,100.6,25.8,19.8,-1,96,76,66,36.93,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
778,28.9,100,85,87,-1,81,100.1,25.8,19.8,-1,96,76,66,36.93,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
783,28.9,100,85,100,-1,81,99.3,28,23.1,-1,96,76,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
788,28.9,100,85,100,-1,81,103.4,28,23.1,-1,96,76,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
793,28.9,100,85,100,-1,81,104.4,28,23.1,-1,96,76,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
798,28.9,100,87,100,-1,83,107.6,32,27.8,-1,98,78,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
803,28.9,100,87,100,-1,83,129.6,32,27.8,-1,98,78,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
808,28.9,100,87,100,-1,83,160.3,32,27.8,-1,98,78,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
813,29,87,93,100,-1,82,126.4,37,27,-1,80,83,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
818,29,87,93,100,-1,82,126.4,37,27,-1,80,83,66,36.93,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
823,29,87,93,100,-1,82,140.6,37,27,-1,80,83,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
828,29,80,89,100,-1,76,110.3,41.4,24.9,-1,67,80,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
833,29,80,89,100,-1,76,157.4,41.4,24.9,-1,67,80,66,36.93,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
838,29,89,71,100,-1,68,144.1,44.9,24.4,-1,70,63,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
843,29,89,71,100,-1,68,117.1,44.9,24.4,-1,70,63,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
848,29,89,71,100,-1,68,123.4,44.9,24.4,-1,70,63,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
853,29,89,71,100,-1,68,98.8,44.9,24.4,-1,70,63,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
858,29.1,71,66,100,-1,62,97.3,44.5,24.2,-1,71,59,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
863,29.1,71,66,100,-1,62,92.9,44.5,24.2,-1,71,59,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
868,29.1,71,66,100,-1,62,104,44.5,24.2,-1,71,59,66,36.93,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
873,29.1,88,65,100,-1,65,86.6,37,23,-1,88,58,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
878,29.1,88,65,100,-1,65,91.1,37,23,-1,88,58,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
883,29.1,88,65,100,-1,65,130.2,37,23,-1,88,58,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
888,29.1,82,66,88,-1,64,122.6,34,22.3,-1,81,59,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
893,29.1,82,66,88,-1,64,116.7,34,22.3,-1,81,59,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
898,29.1,82,66,88,-1,64,163.1,34,22.3,-1,81,59,66,0,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
903,29.1,94,83,100,-1,74,124.9,32.5,18,-1,74,74,66,36.92,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
908,29.1,94,83,100,-1,74,104,32.5,18,-1,74,74,66,36.92,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
913,29.2,75,89,100,-1,76,105.7,34.3,14.7,-1,65,80,66,36.92,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
918,29.2,75,89,100,-1,76,141.2,34.3,14.7,-1,65,80,66,36.92,464," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
923,29.2,75,89,100,-1,76,104.9,34.3,14.7,-1,65,80,66,36.92,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
928,29.2,75,89,100,-1,76,133.1,34.3,14.7,-1,65,80,66,36.92,464," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
933,29.2,66,83,100,-1,72,116.8,36.3,15.4,-1,66,74,66,36.92,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
938,29.2,66,83,100,-1,72,125.5,36.3,15.4,-1,66,74,66,36.92,465," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
943,29.2,66,83,100,-1,72,146.4,36.3,15.4,-1,66,74,66,36.92,465," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
948,29.3,97,74,100,-1,67,178,41.1,18.8,-1,70,66,66,36.92,463," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
953,29.3,97,74,100,-1,67,134.1,41.1,18.8,-1,70,66,66,36.92,463," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
958,29.3,93,84,100,-1,72,173.1,44.9,23.8,-1,64,75,66,36.92,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
963,29.3,93,84,100,-1,72,180.7,44.9,23.8,-1,64,75,66,36.92,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
968,29.3,93,84,100,-1,72,144.7,44.9,23.8,-1,64,75,66,36.92,463," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
