subnum,trial,baseImage,stimCode,type,probeCond,probe,x,y,probeFile,clickResp,corr,time1,time2,responsetime,size,Centrality
242,12,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,210859,212381,1522,104,54
242,13,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,219922,222020,2098,92,236
242,14,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,225586,227413,1827,155,283
242,15,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,231330,233213,1883,259,345
242,16,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,236602,237788,1186,92,236
242,17,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,241706,243436,1730,80,259
242,18,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,248001,249771,1770,80,259
242,19,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,255217,256876,1659,92,236
242,20,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,260746,262435,1689,237,317
242,21,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,0,0,266609,268235,1626,161,389
242,22,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,270849,271948,1099,259,345
242,23,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,274433,275883,1450,104,54
242,24,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,278768,279594,826,104,54
242,25,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,0,0,282984,284675,1691,161,389
242,26,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,287697,288491,794,237,317
242,27,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,291144,292603,1459,80,259
242,28,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,296112,297282,1170,161,389
242,29,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,300392,301722,1330,238,353
242,30,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,305104,306402,1298,172,143
242,31,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,310151,311426,1275,172,143
242,32,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,1,0,314671,316026,1355,238,353
242,33,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,319151,321634,2483,155,283
242,34,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,324520,325809,1289,237,317
242,35,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,328695,329465,770,238,353
242,36,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,334735,336369,1634,237,317
242,37,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,338719,339362,643,172,143
242,38,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,1,0,341654,343793,2139,259,345
242,39,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,347207,348809,1602,161,389
242,40,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,351855,354945,3090,155,283
242,41,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,358182,359760,1578,172,143
242,42,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,362366,363841,1475,259,345
242,43,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,367070,368841,1771,80,259
242,44,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,371671,372664,993,172,143
242,45,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,375261,376424,1163,80,259
243,1,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,165263,172936,7673,155,283
243,2,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,193606,195128,1522,259,345
243,3,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,199910,201847,1937,155,283
243,4,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,204765,217791,13026,237,317
243,5,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,223445,227151,3706,172,143
243,6,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,230357,231591,1234,237,317
243,7,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,236268,238151,1883,237,317
243,8,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,241124,242359,1235,172,143
243,9,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,246645,248231,1586,238,353
243,10,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,251316,252126,810,104,54
243,11,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,255700,256702,1002,92,236
243,12,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,261476,268142,6666,238,353
243,13,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,271364,273598,2234,161,389
243,14,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,276316,277294,978,92,236
243,15,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,279995,281365,1370,104,54
243,16,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,290307,291494,1187,80,259
243,17,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,294180,295141,961,161,389
243,18,i9,20,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,297722,298917,1195,92,236
243,19,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,307523,308917,1394,161,389
243,20,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,312170,312980,810,259,345
243,21,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,315410,316725,1315,237,317
243,22,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,319130,320085,955,237,317
243,23,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,321987,322581,594,172,143
243,24,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,324786,325581,795,155,283
243,25,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,327922,328700,778,172,143
243,26,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,330866,331460,594,92,236
243,27,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,333658,334420,762,92,236
243,28,i264,103,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,336930,338116,1186,161,389
243,29,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,340570,341476,906,155,283
243,30,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,0,0,343625,344980,1355,259,345
243,31,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,347161,348228,1067,80,259
243,32,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,352121,352780,659,104,54
243,33,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,355233,355868,635,238,353
243,34,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,358554,359411,857,238,353
243,35,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,362017,362899,882,104,54
243,36,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,366761,367675,914,80,259
243,37,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,370065,370972,907,155,283
243,38,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,373088,374179,1091,172,143
243,39,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,376473,377243,770,80,259
243,40,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,379152,380243,1091,238,353
243,41,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,382409,383091,682,104,54
243,42,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,385753,387555,1802,259,345
243,43,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,389784,390530,746,80,259
243,44,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,392400,393602,1202,259,345
243,45,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,395696,397147,1451,161,389
244,1,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,117284,125454,8170,155,283
244,2,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,142635,144037,1402,172,143
244,3,i294,23,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,149330,151093,1763,237,317
244,4,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,156659,158669,2010,172,143
244,5,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,169498,171445,1947,155,283
244,6,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,176546,178724,2178,155,283
244,7,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,0,0,182850,185148,2298,259,345
244,8,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,193497,194939,1442,104,54
244,9,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,198977,201308,2331,92,236
244,10,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,205737,207571,1834,161,389
244,11,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,211529,213187,1658,104,54
244,12,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,218073,220067,1994,259,345
244,13,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,226032,227419,1387,80,259
244,14,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,232376,233891,1515,104,54
244,15,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,242080,244314,2234,237,317
244,16,i294,20,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,252336,254330,1994,259,345
244,17,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,261359,263970,2611,92,236
244,18,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,270983,272425,1442,237,317
244,19,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,279951,282674,2723,92,236
244,20,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,289726,293505,3779,80,259
244,21,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,301278,302672,1394,172,143
244,22,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,308606,310129,1523,80,259
244,23,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,317182,318392,1210,238,353
244,24,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,322270,323592,1322,161,389
244,25,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,327390,328552,1162,161,389
244,26,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,333877,336112,2235,237,317
244,27,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,340974,342152,1178,172,143
244,28,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,345974,347119,1145,104,54
244,29,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,351301,352399,1098,80,259
244,30,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,355773,357407,1634,172,143
244,31,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,361556,362784,1228,80,259
244,32,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,368293,369263,970,259,345
244,33,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,374485,375983,1498,238,353
244,34,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,381316,382974,1658,238,353
244,35,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,386852,387838,986,92,236
244,36,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,391028,391855,827,238,353
244,37,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,395340,396382,1042,155,283
244,38,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,399779,401438,1659,238,353
244,39,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,404541,405622,1081,161,389
244,40,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,408324,409077,753,161,389
244,41,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,413803,415725,1922,259,345
244,42,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,419419,420694,1275,155,283
244,43,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,423556,424382,826,92,236
244,44,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,427186,428253,1067,237,317
244,45,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,431235,431981,746,104,54
245,1,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,123329,144730,21401,259,345
245,2,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,168191,170889,2698,259,345
245,3,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,1,0,175607,186008,10401,155,283
245,4,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,1,0,189494,191456,1962,104,54
245,5,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,199247,204288,5041,80,259
245,6,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,207462,207592,130,259,345
245,7,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,212342,214935,2593,161,389
245,8,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,219253,220592,1339,238,353
245,9,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,223437,228544,5107,155,283
245,10,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,233717,233887,170,238,353
245,11,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,245333,252647,7314,104,54
245,12,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,1,0,258660,264406,5746,92,236
245,13,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,272540,274390,1850,80,259
245,14,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,279563,281990,2427,161,389
245,15,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,285819,286950,1131,172,143
245,16,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,290844,292222,1378,92,236
245,17,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,295403,296285,882,92,236
245,18,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,299211,299893,682,172,143
245,19,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,302291,303869,1578,80,259
245,20,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,308066,312229,4163,238,353
245,21,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,316523,317733,1210,92,236
245,22,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,320995,322317,1322,172,143
245,23,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,325394,330041,4647,161,389
245,24,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,337891,340644,2753,237,317
245,25,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,346714,353788,7074,237,317
245,26,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,357969,358523,554,104,54
245,27,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,361545,362852,1307,238,353
245,28,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,365322,366324,1002,172,143
245,29,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,369049,371140,2091,238,353
245,30,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,373521,374659,1138,80,259
245,31,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,377145,378291,1146,80,259
245,32,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,380921,381923,1002,259,345
245,33,i294,23,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,385505,386476,971,237,317
245,34,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,392857,393467,610,104,54
245,35,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,395801,396227,426,104,54
245,36,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,398328,399731,1403,155,283
245,37,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,402097,402938,841,155,283
245,38,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,405136,405746,610,155,283
245,39,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,408400,408986,586,161,389
245,40,i9,20,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,411160,412106,946,92,236
245,41,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,414264,415163,899,237,317
245,42,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,417464,417858,394,172,143
245,43,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,419800,420410,610,161,389
245,44,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,423375,424066,691,237,317
245,45,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,426520,428434,1914,259,345
246,1,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,1,0,153665,158379,4714,172,143
246,2,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,186272,186426,154,161,389
246,3,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,196984,198978,1994,155,283
246,4,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,225718,240024,14306,237,317
246,5,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,1,0,244750,248281,3531,172,143
246,6,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,0,0,253030,253912,882,155,283
246,7,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,282022,282280,258,80,259
246,8,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,291749,293767,2018,238,353
246,9,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,1,0,307668,310271,2603,80,259
246,10,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,315293,317502,2209,80,259
246,11,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,324140,326814,2674,238,353
246,12,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,330156,331926,1770,104,54
246,13,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,337508,340038,2530,161,389
246,14,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,345868,348549,2681,155,283
246,15,i294,20,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,355459,364981,9522,259,345
246,16,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,369851,372453,2602,161,389
246,17,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,378523,386612,8089,238,353
246,18,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,400626,403092,2466,155,283
246,19,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,417353,419108,1755,80,259
246,20,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,422609,425995,3386,161,389
246,21,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,429841,431307,1466,104,54
246,22,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,434761,435979,1218,80,259
246,23,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,439865,441011,1146,92,236
246,24,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,444328,445339,1011,92,236
246,25,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,447984,448923,939,92,236
246,26,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,454537,456762,2225,259,345
246,27,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,462112,463026,914,172,143
246,28,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,466278,467978,1700,104,54
246,29,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,472927,474114,1187,172,143
246,30,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,480528,481706,1178,155,283
246,31,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,484120,484674,554,259,345
246,32,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,487375,487913,538,172,143
246,33,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,491383,492809,1426,161,389
246,34,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,495495,496585,1090,237,317
246,35,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,503040,503104,64,237,317
246,36,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,506423,507337,914,238,353
246,37,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,515487,517041,1554,259,345
246,38,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,521606,522792,1186,237,317
246,39,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,527190,528313,1123,92,236
246,40,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,530446,531441,995,237,317
246,41,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,533422,534680,1258,92,236
246,42,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,536758,538096,1338,104,54
246,43,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,541006,542000,994,259,345
246,44,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,545102,548183,3081,104,54
246,45,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,0,1,551253,554192,2939,238,353
247,1,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,1,0,209177,215755,6578,104,54
247,2,i294,20,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,234929,235059,130,259,345
247,3,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,241888,244154,2266,80,259
247,4,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,253599,255601,2002,155,283
247,5,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,262047,264970,2923,92,236
247,6,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,268615,271617,3002,238,353
247,7,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,1,0,276399,281977,5578,161,389
247,8,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,286678,288689,2011,92,236
247,9,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,293310,294473,1163,104,54
247,10,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,1,0,298606,300456,1850,259,345
247,11,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,304359,305744,1385,172,143
247,12,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,309726,311312,1586,155,283
247,13,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,315374,318704,3330,161,389
247,14,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,323965,326672,2707,80,259
247,15,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,331510,333295,1785,92,236
247,16,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,339661,341383,1722,238,353
247,17,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,344142,345095,953,172,143
247,18,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,349092,350759,1667,80,259
247,19,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,355668,357431,1763,161,389
247,20,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,363340,365374,2034,237,317
247,21,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,370108,371798,1690,92,236
247,22,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,375428,377446,2018,237,317
247,23,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,381259,382590,1331,80,259
247,24,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,386453,388158,1705,172,143
247,25,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,392180,393557,1377,80,259
247,26,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,400187,401157,970,238,353
247,27,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,403971,405069,1098,104,54
247,28,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,408459,409565,1106,161,389
